0	0	0	0	0.0554299	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158607	0	0	0	0.138239	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0.127373	0.531599	0	0	0.176947	0.532249	
0	0	0	0	0	0	0.133803	0.488017	0.138662	0	0	0	0	0	0	0	0	-1	0.494048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0.451834	0	0	0	0	0	0	0	0	0.494048	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0.177788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0.131571	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0.0426828	0.0818038	0	0.159005	0	0.158607	0.127373	0	0	0	0	0	0	0	0	0	0	0	0	-1	0.442559	0	0	0	0.43556	
0	0	0	0	0	0	0	0	0	0	0	0.470155	0	0	0	0	0.531599	0	0	0	0	0	0	0	0	0	0	0	0	0.442559	-1	0	0	0.536171	0	
0	0	0	0	0.175189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0.126815	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	
0	0	0	0	0	0	0	0	0	0	0.149167	0.170645	0	0.149563	0	0.138239	0.176947	0	0	0	0	0	0.131571	0	0	0	0	0	0	0	0.536171	0.126815	0	-1	0.569481	
0	0	0	0	0	0	0	0	0	0	0	0.532035	0	0	0	0	0.532249	0	0	0	0	0	0	0	0	0	0	0	0	0.43556	0	0	0	0.569481	-1	


-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	-1	0.525966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.506999	0.464257	0	0	0.140031	0.472627	0	0.0871468	0.473335	0	0	0	0	0	0	
0	0	0.525966	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143307	0	0	0	0	0.152756	0	0	0.123045	0	0	0	0	0	0	
0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175208	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0.506999	0.143307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0.102877	0	0.152356	0.471197	0	0.151232	0.545851	0	0	0	0	0.152937	0	0	
0	0	0.464257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102877	-1	0	0	0	0.159352	0	0	0.0773256	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152356	0	0	-1	0.324952	0.00672131	0	0.499761	0.163863	0	0	0	0	0	0	
0	0	0.140031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.471197	0	0	0.324952	-1	0.44755	0.322069	0	0.433976	0	0	0	0	0	0	
0	0	0.472627	0.152756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159352	0	0.00672131	0.44755	-1	0.0046178	0	0	0	0	0	0.00781755	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151232	0	0	0	0.322069	0.0046178	-1	0.545855	0.162895	0	0	0	0	0	0	
0	0	0.0871468	0	0	0	0	0	0	0.175208	0	0	0	0	0	0	0	0	0	0	0.545851	0	0	0.499761	0	0	0.545855	-1	0.562779	0	0	0	0.548353	0	0	
0	0	0.473335	0.123045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0773256	0	0.163863	0.433976	0	0.162895	0.562779	-1	0	0	0	0.164364	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152937	0	0	0	0	0.00781755	0	0.548353	0.164364	0	0	0	-1	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	



